Strain	Condition	u_id	Trait	Value
ECA589	arsenic	ECA589_arsenic_6_F_7	norm.n	-22.9730253378567
ECA590	arsenic	ECA590_arsenic_6_F_8	norm.n	-31.6242775270644
ECA591	arsenic	ECA591_arsenic_6_F_9	norm.n	-20.4872418711832
N2	arsenic	N2_arsenic_6_G_1	norm.n	-17.5234879821835
CB4856	arsenic	CB4856_arsenic_6_G_2	norm.n	1.26204704836334
ECA414	arsenic	ECA414_arsenic_6_G_3	norm.n	5.88390592478125
ECA434	arsenic	ECA434_arsenic_6_G_4	norm.n	20.3170148662036
ECA581	arsenic	ECA581_arsenic_6_G_5	norm.n	4.55489527475581
ECA582	arsenic	ECA582_arsenic_6_G_6	norm.n	12.8476124258953
ECA589	arsenic	ECA589_arsenic_6_G_7	norm.n	-22.6396920045234
ECA590	arsenic	ECA590_arsenic_6_G_8	norm.n	-33.2909441937311
ECA591	arsenic	ECA591_arsenic_6_G_9	norm.n	-23.8205752045165
N2	arsenic	N2_arsenic_8_A_1	norm.n	4.80984535114984
CB4856	arsenic	CB4856_arsenic_8_A_2	norm.n	27.92871371503
ECA414	arsenic	ECA414_arsenic_8_A_3	norm.n	10.2172392581146
ECA434	arsenic	ECA434_arsenic_8_A_4	norm.n	20.6503481995369
ECA581	arsenic	ECA581_arsenic_8_A_5	norm.n	30.2215619414225
ECA582	arsenic	ECA582_arsenic_8_A_6	norm.n	2.18094575922865
ECA589	arsenic	ECA589_arsenic_8_A_7	norm.n	-20.6396920045234
ECA590	arsenic	ECA590_arsenic_8_A_8	norm.n	-17.9576108603977
ECA591	arsenic	ECA591_arsenic_8_A_9	norm.n	-23.4872418711832
N2	arsenic	N2_arsenic_8_B_1	norm.n	5.80984535114985
CB4856	arsenic	CB4856_arsenic_8_B_2	norm.n	31.2620470483633
ECA414	arsenic	ECA414_arsenic_8_B_3	norm.n	27.8839059247813
ECA434	arsenic	ECA434_arsenic_8_B_4	norm.n	13.3170148662036
ECA581	arsenic	ECA581_arsenic_8_B_5	norm.n	21.8882286080892
ECA582	arsenic	ECA582_arsenic_8_B_6	norm.n	20.8476124258953
ECA589	arsenic	ECA589_arsenic_8_B_7	norm.n	-15.9730253378567
ECA590	arsenic	ECA590_arsenic_8_B_8	norm.n	-22.2909441937311
ECA591	arsenic	ECA591_arsenic_8_B_9	norm.n	-36.1539085378499
N2	arsenic	N2_arsenic_8_C_1	norm.n	-16.8568213155168
CB4856	arsenic	CB4856_arsenic_8_C_2	norm.n	4.26204704836334
ECA414	arsenic	ECA414_arsenic_8_C_3	norm.n	-3.44942740855208
ECA434	arsenic	ECA434_arsenic_8_C_4	norm.n	19.3170148662036
ECA581	arsenic	ECA581_arsenic_8_C_5	norm.n	2.55489527475581
ECA582	arsenic	ECA582_arsenic_8_C_6	norm.n	3.84761242589532
ECA589	arsenic	ECA589_arsenic_8_C_7	norm.n	-19.6396920045234
ECA590	arsenic	ECA590_arsenic_8_C_8	norm.n	-12.6242775270644
ECA591	arsenic	ECA591_arsenic_8_C_9	norm.n	-31.4872418711832
N2	arsenic	N2_arsenic_8_D_1	norm.n	3.80984535114984
CB4856	arsenic	CB4856_arsenic_8_D_2	norm.n	28.2620470483633
ECA414	arsenic	ECA414_arsenic_8_D_3	norm.n	12.5505725914479
ECA434	arsenic	ECA434_arsenic_8_D_4	norm.n	26.6503481995369
ECA581	arsenic	ECA581_arsenic_8_D_5	norm.n	21.5548952747558
ECA582	arsenic	ECA582_arsenic_8_D_6	norm.n	12.514279092562
ECA589	arsenic	ECA589_arsenic_8_D_7	norm.n	-30.9730253378567
ECA590	arsenic	ECA590_arsenic_8_D_8	norm.n	-23.9576108603977
ECA591	arsenic	ECA591_arsenic_8_D_9	norm.n	-20.4872418711832
N2	arsenic	N2_arsenic_8_E_1	norm.n	5.4765120178165
CB4856	arsenic	CB4856_arsenic_8_E_2	norm.n	16.92871371503
ECA414	arsenic	ECA414_arsenic_8_E_3	norm.n	13.5505725914479
ECA434	arsenic	ECA434_arsenic_8_E_4	norm.n	8.31701486620362
ECA581	arsenic	ECA581_arsenic_8_E_5	norm.n	14.5548952747558
ECA582	arsenic	ECA582_arsenic_8_E_6	norm.n	-5.15238757410468
ECA590	arsenic	ECA590_arsenic_8_E_8	norm.n	-35.2909441937311
ECA591	arsenic	ECA591_arsenic_8_E_9	norm.n	-13.8205752045165
N2	arsenic	N2_arsenic_8_F_1	norm.n	-5.85682131551683
CB4856	arsenic	CB4856_arsenic_8_F_2	norm.n	13.92871371503
ECA414	arsenic	ECA414_arsenic_8_F_3	norm.n	0.550572591447919
ECA434	arsenic	ECA434_arsenic_8_F_4	norm.n	-14.349651800463
ECA581	arsenic	ECA581_arsenic_8_F_5	norm.n	-7.77843805857752
ECA582	arsenic	ECA582_arsenic_8_F_6	norm.n	18.1809457592287
ECA589	arsenic	ECA589_arsenic_8_F_7	norm.n	-23.6396920045234
ECA590	arsenic	ECA590_arsenic_8_F_8	norm.n	-18.2909441937311
ECA591	arsenic	ECA591_arsenic_8_F_9	norm.n	-42.1539085378499
N2	arsenic	N2_arsenic_8_G_1	norm.n	0.80984535114984
CB4856	arsenic	CB4856_arsenic_8_G_2	norm.n	31.5953803816967
ECA414	arsenic	ECA414_arsenic_8_G_3	norm.n	3.88390592478125
ECA434	arsenic	ECA434_arsenic_8_G_4	norm.n	31.6503481995369
ECA581	arsenic	ECA581_arsenic_8_G_5	norm.n	13.2215619414225
ECA582	arsenic	ECA582_arsenic_8_G_6	norm.n	-5.15238757410468
ECA589	arsenic	ECA589_arsenic_8_G_7	norm.n	-27.9730253378567
ECA590	arsenic	ECA590_arsenic_8_G_8	norm.n	-39.6242775270644
ECA591	arsenic	ECA591_arsenic_8_G_9	norm.n	-41.8205752045165
N2	arsenic	N2_arsenic_10_A_1	norm.n	3.47651201781651
CB4856	arsenic	CB4856_arsenic_10_A_2	norm.n	16.2620470483633
ECA414	arsenic	ECA414_arsenic_10_A_3	norm.n	19.8839059247813
ECA434	arsenic	ECA434_arsenic_10_A_4	norm.n	8.65034819953696
ECA581	arsenic	ECA581_arsenic_10_A_5	norm.n	-16.1117713919108
ECA582	arsenic	ECA582_arsenic_10_A_6	norm.n	-0.485720907438014
ECA589	arsenic	ECA589_arsenic_10_A_7	norm.n	-40.30635867119
ECA590	arsenic	ECA590_arsenic_10_A_8	norm.n	-40.2909441937311
ECA591	arsenic	ECA591_arsenic_10_A_9	norm.n	-31.4872418711832
N2	arsenic	N2_arsenic_10_B_1	norm.n	3.47651201781651
CB4856	arsenic	CB4856_arsenic_10_B_2	norm.n	18.5953803816967
ECA414	arsenic	ECA414_arsenic_10_B_3	norm.n	-21.4494274085521
ECA434	arsenic	ECA434_arsenic_10_B_4	norm.n	17.3170148662036
ECA581	arsenic	ECA581_arsenic_10_B_5	norm.n	7.22156194142248
ECA582	arsenic	ECA582_arsenic_10_B_6	norm.n	24.1809457592287
ECA589	arsenic	ECA589_arsenic_10_B_7	norm.n	-25.9730253378567
ECA590	arsenic	ECA590_arsenic_10_B_8	norm.n	-18.2909441937311
ECA591	arsenic	ECA591_arsenic_10_B_9	norm.n	-26.4872418711832
N2	arsenic	N2_arsenic_10_C_1	norm.n	15.4765120178165
CB4856	arsenic	CB4856_arsenic_10_C_2	norm.n	18.92871371503
ECA414	arsenic	ECA414_arsenic_10_C_3	norm.n	32.2172392581146
ECA434	arsenic	ECA434_arsenic_10_C_4	norm.n	14.6503481995369
ECA581	arsenic	ECA581_arsenic_10_C_5	norm.n	24.2215619414225
ECA582	arsenic	ECA582_arsenic_10_C_6	norm.n	27.8476124258953
ECA589	arsenic	ECA589_arsenic_10_C_7	norm.n	-23.6396920045234
ECA590	arsenic	ECA590_arsenic_10_C_8	norm.n	-19.9576108603977
ECA591	arsenic	ECA591_arsenic_10_C_9	norm.n	-24.8205752045165
N2	arsenic	N2_arsenic_10_D_1	norm.n	1.14317868448318
CB4856	arsenic	CB4856_arsenic_10_D_2	norm.n	35.5953803816967
ECA414	arsenic	ECA414_arsenic_10_D_3	norm.n	26.2172392581146
ECA434	arsenic	ECA434_arsenic_10_D_4	norm.n	17.3170148662036
ECA581	arsenic	ECA581_arsenic_10_D_5	norm.n	19.8882286080892
ECA582	arsenic	ECA582_arsenic_10_D_6	norm.n	19.8476124258953
ECA589	arsenic	ECA589_arsenic_10_D_7	norm.n	-39.6396920045234
ECA590	arsenic	ECA590_arsenic_10_D_8	norm.n	-19.9576108603977
ECA591	arsenic	ECA591_arsenic_10_D_9	norm.n	-27.4872418711832
N2	arsenic	N2_arsenic_10_E_1	norm.n	13.1431786844832
CB4856	arsenic	CB4856_arsenic_10_E_2	norm.n	4.76204704836334
ECA414	arsenic	ECA414_arsenic_10_E_3	norm.n	11.8839059247813
ECA434	arsenic	ECA434_arsenic_10_E_4	norm.n	12.3170148662036
ECA581	arsenic	ECA581_arsenic_10_E_5	norm.n	12.2215619414225
ECA582	arsenic	ECA582_arsenic_10_E_6	norm.n	6.84761242589532
ECA589	arsenic	ECA589_arsenic_10_E_7	norm.n	-16.6396920045234
ECA590	arsenic	ECA590_arsenic_10_E_8	norm.n	-39.2909441937311
ECA591	arsenic	ECA591_arsenic_10_E_9	norm.n	-25.4872418711832
N2	arsenic	N2_arsenic_10_F_1	norm.n	-20.8568213155168
CB4856	arsenic	CB4856_arsenic_10_F_2	norm.n	8.59538038169667
ECA414	arsenic	ECA414_arsenic_10_F_3	norm.n	4.21723925811458
ECA434	arsenic	ECA434_arsenic_10_F_4	norm.n	31.9836815328703
ECA581	arsenic	ECA581_arsenic_10_F_5	norm.n	4.22156194142248
ECA582	arsenic	ECA582_arsenic_10_F_6	norm.n	-32.485720907438
ECA589	arsenic	ECA589_arsenic_10_F_7	norm.n	-24.30635867119
ECA590	arsenic	ECA590_arsenic_10_F_8	norm.n	-21.2909441937311
ECA591	arsenic	ECA591_arsenic_10_F_9	norm.n	-25.8205752045165
N2	arsenic	N2_arsenic_10_G_1	norm.n	-23.5234879821835
CB4856	arsenic	CB4856_arsenic_10_G_2	norm.n	12.5953803816967
ECA414	arsenic	ECA414_arsenic_10_G_3	norm.n	12.8839059247813
ECA434	arsenic	ECA434_arsenic_10_G_4	norm.n	6.65034819953696
ECA581	arsenic	ECA581_arsenic_10_G_5	norm.n	8.22156194142248
ECA582	arsenic	ECA582_arsenic_10_G_6	norm.n	-1.81905424077135
ECA589	arsenic	ECA589_arsenic_10_G_7	norm.n	-25.9730253378567
ECA590	arsenic	ECA590_arsenic_10_G_8	norm.n	-18.2909441937311
ECA591	arsenic	ECA591_arsenic_10_G_9	norm.n	-13.4872418711832
N2	arsenic	N2_arsenic_12_A_1	norm.n	-11.1901546488502
CB4856	arsenic	CB4856_arsenic_12_A_2	norm.n	36.2620470483633
ECA414	arsenic	ECA414_arsenic_12_A_3	norm.n	3.55057259144792
ECA434	arsenic	ECA434_arsenic_12_A_4	norm.n	25.6503481995369
ECA581	arsenic	ECA581_arsenic_12_A_5	norm.n	16.8882286080892
ECA582	arsenic	ECA582_arsenic_12_A_6	norm.n	34.514279092562
ECA589	arsenic	ECA589_arsenic_12_A_7	norm.n	-29.9730253378567
ECA590	arsenic	ECA590_arsenic_12_A_8	norm.n	-24.9576108603977
ECA591	arsenic	ECA591_arsenic_12_A_9	norm.n	-24.8205752045165
N2	arsenic	N2_arsenic_12_B_1	norm.n	3.47651201781651
CB4856	arsenic	CB4856_arsenic_12_B_2	norm.n	-7.73795295163666
ECA414	arsenic	ECA414_arsenic_12_B_3	norm.n	-1.44942740855208
ECA434	arsenic	ECA434_arsenic_12_B_4	norm.n	20.3170148662036
ECA581	arsenic	ECA581_arsenic_12_B_5	norm.n	25.5548952747558
ECA582	arsenic	ECA582_arsenic_12_B_6	norm.n	21.8476124258953
ECA589	arsenic	ECA589_arsenic_12_B_7	norm.n	-37.9730253378567
ECA590	arsenic	ECA590_arsenic_12_B_8	norm.n	-22.9576108603977
ECA591	arsenic	ECA591_arsenic_12_B_9	norm.n	-26.4872418711832
N2	arsenic	N2_arsenic_12_C_1	norm.n	1.14317868448318
CB4856	arsenic	CB4856_arsenic_12_C_2	norm.n	40.2620470483633
ECA414	arsenic	ECA414_arsenic_12_C_3	norm.n	20.5505725914479
ECA434	arsenic	ECA434_arsenic_12_C_4	norm.n	6.31701486620362
ECA581	arsenic	ECA581_arsenic_12_C_5	norm.n	23.2215619414225
ECA582	arsenic	ECA582_arsenic_12_C_6	norm.n	2.18094575922865
ECA589	arsenic	ECA589_arsenic_12_C_7	norm.n	-7.97302533785669
ECA590	arsenic	ECA590_arsenic_12_C_8	norm.n	-40.2909441937311
ECA591	arsenic	ECA591_arsenic_12_C_9	norm.n	-21.1539085378499
N2	arsenic	N2_arsenic_12_D_1	norm.n	-27.1901546488502
CB4856	arsenic	CB4856_arsenic_12_D_2	norm.n	32.5953803816967
ECA414	arsenic	ECA414_arsenic_12_D_3	norm.n	11.5505725914479
ECA434	arsenic	ECA434_arsenic_12_D_4	norm.n	1.65034819953696
ECA581	arsenic	ECA581_arsenic_12_D_5	norm.n	20.8882286080892
ECA582	arsenic	ECA582_arsenic_12_D_6	norm.n	24.1809457592287
ECA589	arsenic	ECA589_arsenic_12_D_7	norm.n	-37.30635867119
ECA590	arsenic	ECA590_arsenic_12_D_8	norm.n	-41.6242775270644
ECA591	arsenic	ECA591_arsenic_12_D_9	norm.n	-20.8205752045165
N2	arsenic	N2_arsenic_12_E_1	norm.n	-37.8568213155168
CB4856	arsenic	CB4856_arsenic_12_E_2	norm.n	18.2620470483633
ECA414	arsenic	ECA414_arsenic_12_E_3	norm.n	15.5505725914479
ECA434	arsenic	ECA434_arsenic_12_E_4	norm.n	13.6503481995369
ECA581	arsenic	ECA581_arsenic_12_E_5	norm.n	2.88822860808915
ECA582	arsenic	ECA582_arsenic_12_E_6	norm.n	0.180945759228651
ECA589	arsenic	ECA589_arsenic_12_E_7	norm.n	-35.6396920045234
ECA590	arsenic	ECA590_arsenic_12_E_8	norm.n	-23.9576108603977
ECA591	arsenic	ECA591_arsenic_12_E_9	norm.n	-30.8205752045165
N2	arsenic	N2_arsenic_12_F_1	norm.n	-17.8568213155168
CB4856	arsenic	CB4856_arsenic_12_F_2	norm.n	22.92871371503
ECA414	arsenic	ECA414_arsenic_12_F_3	norm.n	-1.44942740855208
ECA434	arsenic	ECA434_arsenic_12_F_4	norm.n	-6.01631846712971
ECA581	arsenic	ECA581_arsenic_12_F_5	norm.n	-3.77843805857752
ECA582	arsenic	ECA582_arsenic_12_F_6	norm.n	24.514279092562
ECA589	arsenic	ECA589_arsenic_12_F_7	norm.n	-33.30635867119
ECA590	arsenic	ECA590_arsenic_12_F_8	norm.n	-24.2909441937311
ECA591	arsenic	ECA591_arsenic_12_F_9	norm.n	-28.1539085378499
N2	arsenic	N2_arsenic_12_G_1	norm.n	-13.8568213155168
CB4856	arsenic	CB4856_arsenic_12_G_2	norm.n	30.92871371503
ECA414	arsenic	ECA414_arsenic_12_G_3	norm.n	4.55057259144792
ECA434	arsenic	ECA434_arsenic_12_G_4	norm.n	20.3170148662036
ECA581	arsenic	ECA581_arsenic_12_G_5	norm.n	-2.11177139191085
ECA582	arsenic	ECA582_arsenic_12_G_6	norm.n	1.18094575922865
ECA589	arsenic	ECA589_arsenic_12_G_7	norm.n	-26.6396920045234
ECA590	arsenic	ECA590_arsenic_12_G_8	norm.n	-16.9576108603977
ECA591	arsenic	ECA591_arsenic_12_G_9	norm.n	-29.8205752045165
CB4856	arsenic	CB4856_arsenic_2_A_2	PC1	0.0381333584937583
CB4856	arsenic	CB4856_arsenic_2_B_2	PC1	-3.12454709614576
CB4856	arsenic	CB4856_arsenic_2_C_2	PC1	-3.00845801479744
CB4856	arsenic	CB4856_arsenic_2_D_2	PC1	-2.68349484005419
CB4856	arsenic	CB4856_arsenic_2_E_2	PC1	-2.9519309030266
CB4856	arsenic	CB4856_arsenic_2_F_2	PC1	-2.79419945062458
CB4856	arsenic	CB4856_arsenic_2_G_2	PC1	-2.2707879922134
CB4856	arsenic	CB4856_arsenic_4_A_2	PC1	-2.61407426077777
CB4856	arsenic	CB4856_arsenic_4_B_2	PC1	-3.161741392374
CB4856	arsenic	CB4856_arsenic_4_C_2	PC1	-2.78052948503476
CB4856	arsenic	CB4856_arsenic_4_D_2	PC1	-2.73134694931673
CB4856	arsenic	CB4856_arsenic_4_E_2	PC1	-2.28087646119031
CB4856	arsenic	CB4856_arsenic_4_F_2	PC1	-2.9919188517383
CB4856	arsenic	CB4856_arsenic_4_G_2	PC1	-2.23092079958554
CB4856	arsenic	CB4856_arsenic_6_A_2	PC1	-2.19498972833048
CB4856	arsenic	CB4856_arsenic_6_B_2	PC1	-2.22712096201448
CB4856	arsenic	CB4856_arsenic_6_C_2	PC1	-2.85120444636852
CB4856	arsenic	CB4856_arsenic_6_D_2	PC1	-1.05333622607181
CB4856	arsenic	CB4856_arsenic_6_E_2	PC1	-2.666066031913
CB4856	arsenic	CB4856_arsenic_6_F_2	PC1	-3.00448568214096
CB4856	arsenic	CB4856_arsenic_6_G_2	PC1	-2.29600713512122
CB4856	arsenic	CB4856_arsenic_8_A_2	PC1	-2.94339593280416
CB4856	arsenic	CB4856_arsenic_8_B_2	PC1	-2.20648201352897
CB4856	arsenic	CB4856_arsenic_8_C_2	PC1	-2.26525421905731
CB4856	arsenic	CB4856_arsenic_8_D_2	PC1	-2.55702009655756
CB4856	arsenic	CB4856_arsenic_8_E_2	PC1	-2.96507325916715
CB4856	arsenic	CB4856_arsenic_8_F_2	PC1	-2.00451838656263
CB4856	arsenic	CB4856_arsenic_8_G_2	PC1	-2.94704906673802
CB4856	arsenic	CB4856_arsenic_10_A_2	PC1	-0.570426108887575
CB4856	arsenic	CB4856_arsenic_10_B_2	PC1	-1.74118793405676
CB4856	arsenic	CB4856_arsenic_10_C_2	PC1	-2.02301865657333
CB4856	arsenic	CB4856_arsenic_10_D_2	PC1	-1.68562504499367
CB4856	arsenic	CB4856_arsenic_10_E_2	PC1	-1.43028014215957
CB4856	arsenic	CB4856_arsenic_10_F_2	PC1	-1.39133216158617
CB4856	arsenic	CB4856_arsenic_10_G_2	PC1	-1.63409289186191
CB4856	arsenic	CB4856_arsenic_12_A_2	PC1	-2.80644127633277
CB4856	arsenic	CB4856_arsenic_12_B_2	PC1	-2.13673038904865
CB4856	arsenic	CB4856_arsenic_12_C_2	PC1	-3.13506264574528
CB4856	arsenic	CB4856_arsenic_12_D_2	PC1	-2.95614193003607
CB4856	arsenic	CB4856_arsenic_12_E_2	PC1	-2.68247158694569
CB4856	arsenic	CB4856_arsenic_12_F_2	PC1	-2.40769288599274
CB4856	arsenic	CB4856_arsenic_12_G_2	PC1	-3.17288793493116
ECA414	arsenic	ECA414_arsenic_2_A_3	PC1	-0.912244535361012
ECA414	arsenic	ECA414_arsenic_2_B_3	PC1	-1.01396408770231
ECA414	arsenic	ECA414_arsenic_2_C_3	PC1	-1.49757653036265
ECA414	arsenic	ECA414_arsenic_2_D_3	PC1	-1.35283683428659
ECA414	arsenic	ECA414_arsenic_2_E_3	PC1	-0.0101303593539057
ECA414	arsenic	ECA414_arsenic_2_F_3	PC1	-1.21928585856303
ECA414	arsenic	ECA414_arsenic_2_G_3	PC1	-0.296146145100938
ECA414	arsenic	ECA414_arsenic_4_A_3	PC1	-1.20129126023412
ECA414	arsenic	ECA414_arsenic_4_B_3	PC1	-0.391352720673751
ECA414	arsenic	ECA414_arsenic_4_C_3	PC1	-1.9399942524663
ECA414	arsenic	ECA414_arsenic_4_D_3	PC1	-1.01161514893047
ECA414	arsenic	ECA414_arsenic_4_E_3	PC1	-0.222661397347662
ECA414	arsenic	ECA414_arsenic_4_F_3	PC1	-2.13066627359085
ECA414	arsenic	ECA414_arsenic_4_G_3	PC1	-0.547331986306626
ECA414	arsenic	ECA414_arsenic_6_A_3	PC1	-1.45232102777902
ECA414	arsenic	ECA414_arsenic_6_B_3	PC1	-2.00492201108818
ECA414	arsenic	ECA414_arsenic_6_C_3	PC1	-2.21889442508685
ECA414	arsenic	ECA414_arsenic_6_D_3	PC1	-1.59272387762566
ECA414	arsenic	ECA414_arsenic_6_E_3	PC1	-0.574776085463213
ECA414	arsenic	ECA414_arsenic_6_F_3	PC1	-0.00631924536217349
ECA414	arsenic	ECA414_arsenic_6_G_3	PC1	0.0306991309993167
ECA414	arsenic	ECA414_arsenic_8_A_3	PC1	-0.680225160439648
ECA414	arsenic	ECA414_arsenic_8_B_3	PC1	-2.7212192364231
ECA414	arsenic	ECA414_arsenic_8_C_3	PC1	-0.828650253969919
ECA414	arsenic	ECA414_arsenic_8_D_3	PC1	-1.1083191907405
ECA414	arsenic	ECA414_arsenic_8_E_3	PC1	-1.5798243374073
ECA414	arsenic	ECA414_arsenic_8_F_3	PC1	-0.635200423017509
ECA414	arsenic	ECA414_arsenic_8_G_3	PC1	-0.44679607625225
ECA414	arsenic	ECA414_arsenic_10_A_3	PC1	-0.644631598252955
ECA414	arsenic	ECA414_arsenic_10_B_3	PC1	0.97246872572094
ECA414	arsenic	ECA414_arsenic_10_C_3	PC1	-1.26829582972808
ECA414	arsenic	ECA414_arsenic_10_D_3	PC1	-0.714921657828748
ECA414	arsenic	ECA414_arsenic_10_E_3	PC1	-1.06912198823585
ECA414	arsenic	ECA414_arsenic_10_F_3	PC1	-0.992419693739812
ECA414	arsenic	ECA414_arsenic_10_G_3	PC1	-0.734028034732557
ECA414	arsenic	ECA414_arsenic_12_A_3	PC1	-0.507350272189502
ECA414	arsenic	ECA414_arsenic_12_B_3	PC1	-0.510594479601209
ECA414	arsenic	ECA414_arsenic_12_C_3	PC1	-0.921618063851537
ECA414	arsenic	ECA414_arsenic_12_D_3	PC1	-1.7560782931516
ECA414	arsenic	ECA414_arsenic_12_E_3	PC1	-2.46770550506455
ECA414	arsenic	ECA414_arsenic_12_F_3	PC1	-1.79360359915467
ECA414	arsenic	ECA414_arsenic_12_G_3	PC1	-1.74650130343441
ECA434	arsenic	ECA434_arsenic_2_A_4	PC1	-1.1500713816506
ECA434	arsenic	ECA434_arsenic_2_B_4	PC1	-1.54820114248544
ECA434	arsenic	ECA434_arsenic_2_C_4	PC1	-2.22850871154864
ECA434	arsenic	ECA434_arsenic_2_D_4	PC1	-1.83122541237055
ECA434	arsenic	ECA434_arsenic_2_E_4	PC1	-2.05868263908032
ECA434	arsenic	ECA434_arsenic_2_F_4	PC1	-0.668301252960639
ECA434	arsenic	ECA434_arsenic_2_G_4	PC1	-0.916488250778703
ECA434	arsenic	ECA434_arsenic_4_A_4	PC1	-3.36083898344364
ECA434	arsenic	ECA434_arsenic_4_B_4	PC1	-1.55353708814664
ECA434	arsenic	ECA434_arsenic_4_C_4	PC1	-2.01714719481193
ECA434	arsenic	ECA434_arsenic_4_D_4	PC1	-1.83807713716833
ECA434	arsenic	ECA434_arsenic_4_E_4	PC1	-1.28794606587198
ECA434	arsenic	ECA434_arsenic_4_F_4	PC1	-1.47029645820834
ECA434	arsenic	ECA434_arsenic_4_G_4	PC1	-2.58889484900477
ECA434	arsenic	ECA434_arsenic_6_A_4	PC1	-1.26086936163574
ECA434	arsenic	ECA434_arsenic_6_B_4	PC1	-1.58026056143966
ECA434	arsenic	ECA434_arsenic_6_C_4	PC1	-1.49450320675817
ECA434	arsenic	ECA434_arsenic_6_D_4	PC1	-0.885364477473284
ECA434	arsenic	ECA434_arsenic_6_E_4	PC1	-1.08251630640215
ECA434	arsenic	ECA434_arsenic_6_F_4	PC1	-0.818275450902388
ECA434	arsenic	ECA434_arsenic_6_G_4	PC1	-0.63809988732388
ECA434	arsenic	ECA434_arsenic_8_A_4	PC1	-2.67826435942142
ECA434	arsenic	ECA434_arsenic_8_B_4	PC1	-1.52225622201967
ECA434	arsenic	ECA434_arsenic_8_C_4	PC1	-0.905976559405441
ECA434	arsenic	ECA434_arsenic_8_D_4	PC1	-2.32707768870962
ECA434	arsenic	ECA434_arsenic_8_E_4	PC1	-0.967750059418704
ECA434	arsenic	ECA434_arsenic_8_F_4	PC1	-0.468884369060947
ECA434	arsenic	ECA434_arsenic_8_G_4	PC1	-1.61009168653219
ECA434	arsenic	ECA434_arsenic_10_A_4	PC1	-0.0558405540077447
ECA434	arsenic	ECA434_arsenic_10_B_4	PC1	-1.2262400973834
ECA434	arsenic	ECA434_arsenic_10_C_4	PC1	-0.814936534801763
ECA434	arsenic	ECA434_arsenic_10_D_4	PC1	-0.590211290080241
ECA434	arsenic	ECA434_arsenic_10_E_4	PC1	-0.997286810554169
ECA434	arsenic	ECA434_arsenic_10_F_4	PC1	-1.14375433107479
ECA434	arsenic	ECA434_arsenic_10_G_4	PC1	-1.38167724701192
ECA434	arsenic	ECA434_arsenic_12_A_4	PC1	-2.96553094260091
ECA434	arsenic	ECA434_arsenic_12_B_4	PC1	-1.95823891432245
ECA434	arsenic	ECA434_arsenic_12_C_4	PC1	-2.41942013658828
ECA434	arsenic	ECA434_arsenic_12_D_4	PC1	-1.16865812744756
ECA434	arsenic	ECA434_arsenic_12_E_4	PC1	-2.3415739269781
ECA434	arsenic	ECA434_arsenic_12_F_4	PC1	-2.42796931866062
ECA434	arsenic	ECA434_arsenic_12_G_4	PC1	-1.51207719805623
ECA581	arsenic	ECA581_arsenic_2_A_5	PC1	-0.0640255127641763
ECA581	arsenic	ECA581_arsenic_2_B_5	PC1	-1.88795669414078
ECA581	arsenic	ECA581_arsenic_2_C_5	PC1	-2.000861633513
ECA581	arsenic	ECA581_arsenic_2_D_5	PC1	-1.66811257401269
ECA581	arsenic	ECA581_arsenic_2_E_5	PC1	-1.72967585944274
ECA581	arsenic	ECA581_arsenic_2_F_5	PC1	-0.589033128259994
ECA581	arsenic	ECA581_arsenic_2_G_5	PC1	-0.718375420861653
ECA581	arsenic	ECA581_arsenic_4_A_5	PC1	-0.4472997439357
ECA581	arsenic	ECA581_arsenic_4_B_5	PC1	1.6671655270428
ECA581	arsenic	ECA581_arsenic_4_C_5	PC1	-1.87346665972617
ECA581	arsenic	ECA581_arsenic_4_D_5	PC1	-1.501170229004
ECA581	arsenic	ECA581_arsenic_4_E_5	PC1	-1.15061210461258
ECA581	arsenic	ECA581_arsenic_4_G_5	PC1	-2.1984441235553
ECA581	arsenic	ECA581_arsenic_6_A_5	PC1	-0.182694304028749
ECA581	arsenic	ECA581_arsenic_6_B_5	PC1	-1.48208583025028
ECA581	arsenic	ECA581_arsenic_6_C_5	PC1	-1.70453739657534
ECA581	arsenic	ECA581_arsenic_6_D_5	PC1	0.137270870624552
ECA581	arsenic	ECA581_arsenic_6_E_5	PC1	-0.134173630590459
ECA581	arsenic	ECA581_arsenic_6_F_5	PC1	0.369781043689752
ECA581	arsenic	ECA581_arsenic_6_G_5	PC1	-0.681518700375656
ECA581	arsenic	ECA581_arsenic_8_A_5	PC1	-2.13791431865963
ECA581	arsenic	ECA581_arsenic_8_B_5	PC1	-2.61005500098324
ECA581	arsenic	ECA581_arsenic_8_C_5	PC1	-1.72187866958001
ECA581	arsenic	ECA581_arsenic_8_D_5	PC1	-2.56845919963696
ECA581	arsenic	ECA581_arsenic_8_E_5	PC1	-1.70170348626933
ECA581	arsenic	ECA581_arsenic_8_F_5	PC1	-0.522772043937067
ECA581	arsenic	ECA581_arsenic_8_G_5	PC1	-2.15462001808701
ECA581	arsenic	ECA581_arsenic_10_A_5	PC1	0.540297119618498
ECA581	arsenic	ECA581_arsenic_10_B_5	PC1	-0.601942009027595
ECA581	arsenic	ECA581_arsenic_10_C_5	PC1	-1.81913254126351
ECA581	arsenic	ECA581_arsenic_10_D_5	PC1	-0.684156262433217
ECA581	arsenic	ECA581_arsenic_10_E_5	PC1	-0.192823276246957
